N,N_pos,N_neg,ratio,disc_pos,disc_neg,a,b,mcnemar_reject_rate,stratified_reject_rate,mcnemar_se,stratified_se,mcnemar_var_mean,stratified_var_mean,var_ratio_mean,var_ratio_std,power_diff,n_sim,part,part_name,effect_type,ab_squared,delta_acc_true,expected_disc_count
200,100,100,1.0,0.4,0.4,0.0,-0.0,0.04962,0.05118,0.0009711627628775724,0.0009855009649919172,0.002000428,0.0019806225900000003,1.0101032066718478,0.010215862947550171,0.0015600000000000058,50000,2,Disc_x_Hetero,disc_0.4_ab_0.0,0.0,0.0,
200,100,100,1.0,0.5,0.5,0.0,-0.0,0.0522,0.05476,0.0009947377543855467,0.001017460981070036,0.0025004389999999997,0.00247529059,1.0102612720295525,0.01039465493472842,0.0025599999999999998,50000,2,Disc_x_Hetero,disc_0.5_ab_0.0,0.0,0.0,
200,100,100,1.0,0.1,0.1,0.05,-0.05,0.05036,0.05268,0.000977996629851044,0.0009990477225838613,0.000500618,0.0004832341,1.0352607006834564,0.022752411682160044,0.0023199999999999957,50000,2,Disc_x_Hetero,disc_0.1_ab_0.01,0.01,0.0,
200,100,100,1.0,0.2,0.2,0.05,-0.05,0.04774,0.05208,0.0009535291542475247,0.0009936566167444367,0.0009991575,0.000976932785,1.0228321193231669,0.018986380273930934,0.004340000000000004,50000,2,Disc_x_Hetero,disc_0.2_ab_0.01,0.01,0.0,
200,100,100,1.0,0.3,0.3,0.05,-0.05,0.04568,0.05052,0.0009337380532033596,0.0009794664833469291,0.0015013745,0.001474286365,1.0185548668327236,0.016612484009503322,0.004840000000000004,50000,2,Disc_x_Hetero,disc_0.3_ab_0.01,0.01,0.0,
200,100,100,1.0,0.4,0.4,0.05,-0.05,0.05156,0.0543,0.0009889546642794097,0.001013424984890347,0.0019999755000000004,0.001967590315,1.0166408334568258,0.015598385613060558,0.0027399999999999994,50000,2,Disc_x_Hetero,disc_0.4_ab_0.01,0.01,0.0,
200,100,100,1.0,0.5,0.5,0.05,-0.05,0.04654,0.04928,0.0009420618705796344,0.0009680029090865379,0.0025000865,0.0024627743949999998,1.0153270358015567,0.014632813523716075,0.0027399999999999994,50000,2,Disc_x_Hetero,disc_0.5_ab_0.01,0.01,0.0,
200,100,100,1.0,0.1,0.1,0.1,-0.1,0.0402,0.05144,0.0008784527306577173,0.0009878656426862917,0.0004998804999999999,0.00044545488499999995,1.1173016278365735,0.0275093271245184,0.01124,50000,2,Disc_x_Hetero,disc_0.1_ab_0.04,0.04,0.0,
200,100,100,1.0,0.2,0.2,0.1,-0.1,0.04374,0.0516,0.0009146235553494127,0.0009893173403918481,0.0010004254999999998,0.000941008075,1.063038913596485,0.03319022236438428,0.007859999999999999,50000,2,Disc_x_Hetero,disc_0.2_ab_0.04,0.04,0.0,
200,100,100,1.0,0.3,0.3,0.1,-0.1,0.04608,0.05238,0.0009376207506236197,0.0009963567192526983,0.0014994959999999997,0.0014351490700000003,1.0451897256401104,0.028953548069238867,0.0063,50000,2,Disc_x_Hetero,disc_0.3_ab_0.04,0.04,0.0,
200,100,100,1.0,0.4,0.4,0.1,-0.1,0.04804,0.0528,0.0009563697862228815,0.0010001215926076189,0.0019993025000000007,0.0019299980549999998,1.0363310973630269,0.02571568380074473,0.00476,50000,2,Disc_x_Hetero,disc_0.4_ab_0.04,0.04,0.0,
200,100,100,1.0,0.5,0.5,0.1,-0.1,0.04944,0.05366,0.0009694914790754996,0.0010077758123709856,0.0025012255,0.002426784765,1.031094929830126,0.023540910724579023,0.0042200000000000015,50000,2,Disc_x_Hetero,disc_0.5_ab_0.04,0.04,0.0,
200,100,100,1.0,0.2,0.2,0.15,-0.15,0.03588,0.05134,0.0008317767200396992,0.0009869569838650517,0.00100042,0.0008791007599999998,1.1369306515208593,0.04588454127603581,0.015459999999999995,50000,2,Disc_x_Hetero,disc_0.2_ab_0.09,0.09,0.0,
200,100,100,1.0,0.3,0.3,0.15,-0.15,0.04046,0.05246,0.0008811695455472801,0.0009970752067923463,0.0015007170000000002,0.00137408998,1.092708093760708,0.042547426368963435,0.011999999999999997,50000,2,Disc_x_Hetero,disc_0.3_ab_0.09,0.09,0.0,
200,100,100,1.0,0.4,0.4,0.15,-0.15,0.0451,0.05338,0.0009280731652192083,0.001005291754666276,0.0020005129999999998,0.00186903152,1.0711782966871521,0.03786060573597258,0.008279999999999996,50000,2,Disc_x_Hetero,disc_0.4_ab_0.09,0.09,0.0,
200,100,100,1.0,0.5,0.5,0.15,-0.15,0.04502,0.05268,0.0009272885160509645,0.0009990477225838613,0.0025002064999999998,0.0023633327549999997,1.0587793492441386,0.034760026625551436,0.00766,50000,2,Disc_x_Hetero,disc_0.5_ab_0.09,0.09,0.0,
200,100,100,1.0,0.2,0.2,0.2,-0.2,0.0278,0.05242,0.0007352164307195535,0.0009967160438158905,0.0010002585000000001,0.0007921687549999999,1.2580743517758262,0.04550732780316315,0.024620000000000003,50000,2,Disc_x_Hetero,disc_0.2_ab_0.16,0.16,0.0,
200,100,100,1.0,0.3,0.3,0.2,-0.2,0.03662,0.05564,0.0008399878046733773,0.0010251262400309536,0.0015001580000000001,0.00128694176,1.1662951246267208,0.056727125303203466,0.019020000000000002,50000,2,Disc_x_Hetero,disc_0.3_ab_0.16,0.16,0.0,
200,100,100,1.0,0.4,0.4,0.2,-0.2,0.03876,0.05132,0.0008632225946996522,0.0009867751273719863,0.001999286,0.0017816180800000001,1.123563261450261,0.0515124644660921,0.012559999999999995,50000,2,Disc_x_Hetero,disc_0.4_ab_0.16,0.16,0.0,
200,100,100,1.0,0.5,0.5,0.2,-0.2,0.04222,0.05398,0.00089930497163087,0.001010605359178349,0.0024994235,0.002276357575,1.099460177262384,0.04694556706554734,0.01176,50000,2,Disc_x_Hetero,disc_0.5_ab_0.16,0.16,0.0,
200,100,100,1.0,0.3,0.3,0.25,-0.25,0.02626,0.05064,0.0007151281339732062,0.0009805670849054643,0.001499816,0.00117538923,1.2757425503625308,0.06882235667005572,0.02438,50000,2,Disc_x_Hetero,disc_0.3_ab_0.25,0.25,0.0,
200,100,100,1.0,0.4,0.4,0.25,-0.25,0.03262,0.05186,0.0007944298030663251,0.000991670715509942,0.0019986405,0.0016696563049999997,1.1989792474350984,0.06645106811646163,0.01924,50000,2,Disc_x_Hetero,disc_0.4_ab_0.25,0.25,0.0,
200,100,100,1.0,0.5,0.5,0.25,-0.25,0.03702,0.05206,0.0008443875839920906,0.0009934762845684843,0.002501207,0.00216655264,1.1567363736116598,0.060673334474433405,0.015040000000000005,50000,2,Disc_x_Hetero,disc_0.5_ab_0.25,0.25,0.0,
500,250,250,1.0,0.1,0.1,0.0,-0.0,0.05144,0.05248,0.0009878656426862917,0.0009972547277401094,0.00020007376000000005,0.00019926592704,1.0040699548998373,0.004091534657427067,0.0010399999999999993,50000,2,Disc_x_Hetero,disc_0.1_ab_0.0,0.0,0.0,
500,250,250,1.0,0.2,0.2,0.0,-0.0,0.05048,0.05108,0.0009790992758653232,0.0009845895957199628,0.0004000767200000001,0.00039847433952,1.0040376965526312,0.0040624646117653936,0.0006000000000000033,50000,2,Disc_x_Hetero,disc_0.2_ab_0.0,0.0,0.0,
500,250,250,1.0,0.3,0.3,0.0,-0.0,0.04862,0.04986,0.0009618325800262747,0.0009733856419734165,0.0006000012,0.0005976051056,1.0040248785199186,0.004023836647795342,0.001240000000000005,50000,2,Disc_x_Hetero,disc_0.3_ab_0.0,0.0,0.0,
500,250,250,1.0,0.4,0.4,0.0,-0.0,0.05058,0.05152,0.0009800169753631822,0.000988591822745869,0.00080036824,0.0007971587401600002,1.0040427987223985,0.004073719506624286,0.0009400000000000033,50000,2,Disc_x_Hetero,disc_0.4_ab_0.0,0.0,0.0,
500,250,250,1.0,0.5,0.5,0.0,-0.0,0.0525,0.05362,0.0009974342083566214,0.0010074214172827577,0.00099962096,0.00099559806272,1.004055582805647,0.004090282320741446,0.001120000000000003,50000,2,Disc_x_Hetero,disc_0.5_ab_0.0,0.0,0.0,
500,250,250,1.0,0.1,0.1,0.05,-0.05,0.04704,0.05168,0.0009468604796906458,0.0009900421970805084,0.00019999527999999998,0.00019422567391999998,1.0294038590564865,0.013776552814798372,0.004639999999999998,50000,2,Disc_x_Hetero,disc_0.1_ab_0.01,0.01,0.0,
500,250,250,1.0,0.2,0.2,0.05,-0.05,0.04828,0.0501,0.0009586348793988251,0.0009756022755201014,0.0004002114399999999,0.00039361238687999993,1.0167813568202426,0.010829653015535482,0.0018199999999999952,50000,2,Disc_x_Hetero,disc_0.2_ab_0.01,0.01,0.0,
500,250,250,1.0,0.3,0.3,0.05,-0.05,0.0492,0.05134,0.0009672575665250698,0.0009869569838650517,0.00059999488,0.00059258483264,1.0125487054147875,0.009323567899657423,0.002139999999999996,50000,2,Disc_x_Hetero,disc_0.3_ab_0.01,0.01,0.0,
500,250,250,1.0,0.4,0.4,0.05,-0.05,0.04998,0.05134,0.0009744947367738832,0.0009869569838650517,0.0008002964800000001,0.0007921005536000002,1.01039650817226,0.008230504543776534,0.00136,50000,2,Disc_x_Hetero,disc_0.4_ab_0.01,0.01,0.0,
500,250,250,1.0,0.5,0.5,0.05,-0.05,0.05048,0.05218,0.0009790992758653232,0.000994557666503054,0.00100002624,0.00099104010304,1.0091107632826695,0.007619357470372293,0.0017000000000000001,50000,2,Disc_x_Hetero,disc_0.5_ab_0.01,0.01,0.0,
500,250,250,1.0,0.1,0.1,0.1,-0.1,0.03756,0.05084,0.0008502852039168976,0.0009823980293139844,0.00019999416,0.00017927667103999998,1.1135850432191972,0.016938138376355,0.01328,50000,2,Disc_x_Hetero,disc_0.1_ab_0.04,0.04,0.0,
500,250,250,1.0,0.2,0.2,0.1,-0.1,0.0439,0.05068,0.0009162182054510814,0.000980933612432564,0.0004002104,0.00037865432576000005,1.0568700423924393,0.0203765192384908,0.006780000000000001,50000,2,Disc_x_Hetero,disc_0.2_ab_0.04,0.04,0.0,
500,250,250,1.0,0.3,0.3,0.1,-0.1,0.04586,0.05088,0.0009354876845795459,0.000982763711173749,0.0005998336,0.00057756732416,1.0386652581378915,0.01723021834118293,0.005020000000000004,50000,2,Disc_x_Hetero,disc_0.3_ab_0.04,0.04,0.0,
500,250,250,1.0,0.4,0.4,0.1,-0.1,0.04864,0.05218,0.0009620202742146341,0.000994557666503054,0.0007997616799999998,0.0007766305270399999,1.0299150574926499,0.01519461204748365,0.0035399999999999945,50000,2,Disc_x_Hetero,disc_0.4_ab_0.04,0.04,0.0,
500,250,250,1.0,0.5,0.5,0.1,-0.1,0.04744,0.05094,0.0009506781411182231,0.0009833119179588946,0.00099984144,0.00097599558272,1.024571000179238,0.013721154045369556,0.003499999999999996,50000,2,Disc_x_Hetero,disc_0.5_ab_0.04,0.04,0.0,
500,250,250,1.0,0.2,0.2,0.15,-0.15,0.03938,0.05184,0.0008698185511932934,0.0009914899333830877,0.00039970656,0.00035337327935999996,1.1306980147346664,0.02865316177713719,0.012459999999999999,50000,2,Disc_x_Hetero,disc_0.2_ab_0.09,0.09,0.0,
500,250,250,1.0,0.3,0.3,0.15,-0.15,0.04212,0.05264,0.0008982862082877594,0.0009986894452230883,0.00060011024,0.0005528576223999999,1.085679490818753,0.025992842212054855,0.010520000000000002,50000,2,Disc_x_Hetero,disc_0.3_ab_0.09,0.09,0.0,
500,250,250,1.0,0.4,0.4,0.15,-0.15,0.04316,0.04996,0.0009088147710067217,0.0009743099958432121,0.0007998335999999999,0.00075171698176,1.0643148055939713,0.02300172465373734,0.0068000000000000005,50000,2,Disc_x_Hetero,disc_0.4_ab_0.09,0.09,0.0,
500,250,250,1.0,0.5,0.5,0.15,-0.15,0.04616,0.05266,0.0009383949530981079,0.0009988686039715132,0.00100010712,0.0009511603151999999,1.0517664494950865,0.020688347414838472,0.006499999999999999,50000,2,Disc_x_Hetero,disc_0.5_ab_0.09,0.09,0.0,
500,250,250,1.0,0.2,0.2,0.2,-0.2,0.02902,0.05108,0.0007507041974040108,0.0009845895957199628,0.0003997886400000001,0.00031858933952,1.2529889288709022,0.028408472481587756,0.02206,50000,2,Disc_x_Hetero,disc_0.2_ab_0.16,0.16,0.0,
500,250,250,1.0,0.3,0.3,0.2,-0.2,0.03414,0.04956,0.0008120894088707228,0.0009706060622106169,0.00060000056,0.00051792929056,1.1586720502692276,0.03505246381573951,0.015420000000000003,50000,2,Disc_x_Hetero,disc_0.3_ab_0.16,0.16,0.0,
500,250,250,1.0,0.4,0.4,0.2,-0.2,0.0389,0.05066,0.0008647171791979155,0.0009807503698699277,0.0008001584800000001,0.0007171035119999999,1.116330271824021,0.03158352967740759,0.01176,50000,2,Disc_x_Hetero,disc_0.4_ab_0.16,0.16,0.0,
500,250,250,1.0,0.5,0.5,0.2,-0.2,0.04022,0.05018,0.0008786620692848872,0.0009763397728250141,0.0009999576800000002,0.00091632858592,1.0918112061481602,0.02836366760321359,0.009960000000000004,50000,2,Disc_x_Hetero,disc_0.5_ab_0.16,0.16,0.0,
500,250,250,1.0,0.3,0.3,0.25,-0.25,0.02642,0.0504,0.0007172444994560781,0.0009783643493096014,0.0005998316800000001,0.00047299063424000005,1.268048118063253,0.04288507120677182,0.02398,50000,2,Disc_x_Hetero,disc_0.3_ab_0.25,0.25,0.0,
500,250,250,1.0,0.4,0.4,0.25,-0.25,0.03282,0.05136,0.0007967791111719735,0.0009871387987512193,0.00079979776,0.0006721061145600001,1.1907286054691615,0.04112334907721932,0.01854,50000,2,Disc_x_Hetero,disc_0.4_ab_0.25,0.25,0.0,
500,250,250,1.0,0.5,0.5,0.25,-0.25,0.03498,0.0495,0.0008216617260162481,0.0009700489678361603,0.00099996944,0.0008714009260799999,1.1484050758789146,0.037238827018928854,0.014520000000000005,50000,2,Disc_x_Hetero,disc_0.5_ab_0.25,0.25,0.0,
1000,500,500,1.0,0.1,0.1,0.0,-0.0,0.05008,0.05016,0.0009754177935633531,0.0009761554630283027,0.00010000388,9.980336648e-05,1.002013064598264,0.0020071710300492824,8.000000000000368e-05,50000,2,Disc_x_Hetero,disc_0.1_ab_0.0,0.0,0.0,
1000,500,500,1.0,0.2,0.2,0.0,-0.0,0.04982,0.0503,0.0009730155969972938,0.0009774447298952508,0.00020002977999999998,0.00019962902779999996,1.002011886100423,0.0020072387250301433,0.0004799999999999943,50000,2,Disc_x_Hetero,disc_0.2_ab_0.0,0.0,0.0,
1000,500,500,1.0,0.3,0.3,0.0,-0.0,0.04932,0.05004,0.0009683753156705307,0.0009750487003221942,0.00030008111999999996,0.00029948094311999993,1.0020079587678279,0.0020231800867722837,0.0007199999999999984,50000,2,Disc_x_Hetero,disc_0.3_ab_0.0,0.0,0.0,
1000,500,500,1.0,0.4,0.4,0.0,-0.0,0.05102,0.05158,0.0009840422714497584,0.0009891360230018923,0.00040004940000000006,0.00039924751656000005,1.0020124443764933,0.002006185343783276,0.000559999999999998,50000,2,Disc_x_Hetero,disc_0.4_ab_0.0,0.0,0.0,
1000,500,500,1.0,0.5,0.5,0.0,-0.0,0.0493,0.0503,0.0009681891344153785,0.0009774447298952508,0.0004999942200000001,0.00049898725372,1.002022180609884,0.00203348683199603,0.0010000000000000009,50000,2,Disc_x_Hetero,disc_0.5_ab_0.0,0.0,0.0,
1000,500,500,1.0,0.1,0.1,0.05,-0.05,0.04828,0.05144,0.0009586348793988251,0.0009878656426862917,0.00010000229999999999,9.730131699999999e-05,1.027613998936085,0.009656808152293188,0.003159999999999996,50000,2,Disc_x_Hetero,disc_0.1_ab_0.01,0.01,0.0,
1000,500,500,1.0,0.2,0.2,0.05,-0.05,0.04838,0.05028,0.0009595767358580553,0.0009772606776085899,0.00020002991999999996,0.00019713340144000003,1.014693395701724,0.0073618982266215145,0.001899999999999999,50000,2,Disc_x_Hetero,disc_0.2_ab_0.01,0.01,0.0,
1000,500,500,1.0,0.3,0.3,0.05,-0.05,0.04826,0.04966,0.0009584463720000196,0.000971533678263394,0.00029991138,0.00029681789147999996,1.0104375791180875,0.006175172458066385,0.0014000000000000054,50000,2,Disc_x_Hetero,disc_0.3_ab_0.01,0.01,0.0,
1000,500,500,1.0,0.4,0.4,0.05,-0.05,0.04982,0.05102,0.0009730155969972938,0.0009840422714497584,0.00040012772000000006,0.00039682348304,1.0083453352826683,0.005481968069054496,0.0011999999999999997,50000,2,Disc_x_Hetero,disc_0.4_ab_0.01,0.01,0.0,
1000,500,500,1.0,0.5,0.5,0.05,-0.05,0.05092,0.05222,0.0009831292244664482,0.0009949178016298633,0.0004999361,0.00049644052556,1.0070600997090866,0.004932233325589733,0.0013000000000000025,50000,2,Disc_x_Hetero,disc_0.5_ab_0.01,0.01,0.0,
1000,500,500,1.0,0.1,0.1,0.1,-0.1,0.03848,0.05064,0.0008602242684323664,0.0009805670849054643,0.00010001562,8.983219724e-05,1.1123758563765205,0.011834674559123131,0.012159999999999997,50000,2,Disc_x_Hetero,disc_0.1_ab_0.04,0.04,0.0,
1000,500,500,1.0,0.2,0.2,0.1,-0.1,0.04302,0.04912,0.0009074059686821549,0.0009665115167446272,0.00020008174,0.00018969424708,1.054730250528378,0.01410456315707338,0.006099999999999994,50000,2,Disc_x_Hetero,disc_0.2_ab_0.04,0.04,0.0,
1000,500,500,1.0,0.3,0.3,0.1,-0.1,0.04614,0.04994,0.0009382014751640503,0.0009741252116642912,0.0003000014800000001,0.00028941985464000006,1.0366164403960516,0.01195328872171818,0.003799999999999998,50000,2,Disc_x_Hetero,disc_0.3_ab_0.04,0.04,0.0,
1000,500,500,1.0,0.4,0.4,0.1,-0.1,0.04624,0.0497,0.0009391683810691243,0.000971904419168881,0.0004000087,0.0003892337181999999,1.027746673733441,0.010499309353633628,0.003459999999999998,50000,2,Disc_x_Hetero,disc_0.4_ab_0.04,0.04,0.0,
1000,500,500,1.0,0.5,0.5,0.1,-0.1,0.04818,0.05172,0.0009576918878219655,0.0009904043780194027,0.00049988702,0.0004889221838,1.0224909971126515,0.009393573709735804,0.0035400000000000015,50000,2,Disc_x_Hetero,disc_0.5_ab_0.04,0.04,0.0,
1000,500,500,1.0,0.2,0.2,0.15,-0.15,0.03668,0.04846,0.0008406494822457216,0.0009603294059852589,0.00020002372,0.00017713943279999998,1.1289682865758894,0.020106981489918123,0.011780000000000006,50000,2,Disc_x_Hetero,disc_0.2_ab_0.09,0.09,0.0,
1000,500,500,1.0,0.3,0.3,0.15,-0.15,0.04368,0.05304,0.0009140246998850743,0.0010022650188448163,0.00030004472,0.00027699793328,1.0833032303433345,0.01831821696506332,0.00936,50000,2,Disc_x_Hetero,disc_0.3_ab_0.09,0.09,0.0,
1000,500,500,1.0,0.4,0.4,0.15,-0.15,0.04282,0.04948,0.0009053888402228073,0.0009698631821035377,0.00039993089999999993,0.0003766581602,1.0619303848168438,0.016080592604682226,0.006660000000000006,50000,2,Disc_x_Hetero,disc_0.4_ab_0.09,0.09,0.0,
1000,500,500,1.0,0.5,0.5,0.15,-0.15,0.04518,0.05176,0.0009288570137540007,0.0009907663942625427,0.0004999583000000001,0.00047653316668,1.0492996451393664,0.014329086644473967,0.0065800000000000025,50000,2,Disc_x_Hetero,disc_0.5_ab_0.09,0.09,0.0,
1000,500,500,1.0,0.2,0.2,0.2,-0.2,0.02912,0.0523,0.0007519577860491904,0.0009956375846662277,0.00020006201999999998,0.0001597162786,1.2516747346253276,0.01988250852545023,0.02318,50000,2,Disc_x_Hetero,disc_0.2_ab_0.16,0.16,0.0,
1000,500,500,1.0,0.3,0.3,0.2,-0.2,0.03414,0.04888,0.0008120894088707228,0.0009642691076665269,0.00030000016000000004,0.00025948477928000005,1.1562466294607952,0.024659643245735247,0.014740000000000003,50000,2,Disc_x_Hetero,disc_0.3_ab_0.16,0.16,0.0,
1000,500,500,1.0,0.4,0.4,0.2,-0.2,0.03794,0.04872,0.0008544068866763657,0.0009627706019608201,0.00040015707999999995,0.0003594055426399999,1.113635486547855,0.02214918593878884,0.010779999999999998,50000,2,Disc_x_Hetero,disc_0.4_ab_0.16,0.16,0.0,
1000,500,500,1.0,0.5,0.5,0.2,-0.2,0.04256,0.05258,0.0009027585103448208,0.0009981517279452057,0.0005000712800000001,0.00045911743272,1.0894668290707525,0.019832559108326566,0.010020000000000001,50000,2,Disc_x_Hetero,disc_0.5_ab_0.16,0.16,0.0,
1000,500,500,1.0,0.3,0.3,0.25,-0.25,0.02718,0.05074,0.0007272035148429909,0.0009814830859469765,0.00030005692,0.00023706193063999996,1.2656699233673592,0.03035214691233815,0.02356,50000,2,Disc_x_Hetero,disc_0.3_ab_0.25,0.25,0.0,
1000,500,500,1.0,0.4,0.4,0.25,-0.25,0.03338,0.05034,0.0008033153253859907,0.0009778127059923082,0.00039988438000000004,0.00033670832139999995,1.1880018202156868,0.02899634372316282,0.016960000000000003,50000,2,Disc_x_Hetero,disc_0.4_ab_0.25,0.25,0.0,
1000,500,500,1.0,0.5,0.5,0.25,-0.25,0.03742,0.0523,0.000848760786087576,0.0009956375846662277,0.0004999658,0.00043658411183999994,1.1456105324775614,0.026217078440581503,0.014879999999999997,50000,2,Disc_x_Hetero,disc_0.5_ab_0.25,0.25,0.0,
2000,1000,1000,1.0,0.1,0.1,0.0,-0.0,0.04972,0.0501,0.000972089724253888,0.0009756022755201014,5.000089000000001e-05,4.995106773e-05,1.0009983370024327,0.0009966814091284797,0.0003799999999999984,50000,2,Disc_x_Hetero,disc_0.1_ab_0.0,0.0,0.0,
2000,1000,1000,1.0,0.2,0.2,0.0,-0.0,0.04916,0.04938,0.0009668846301395012,0.000968933595247889,9.9981895e-05,9.9881764865e-05,1.0010030178395524,0.0010034820233861517,0.00021999999999999797,50000,2,Disc_x_Hetero,disc_0.2_ab_0.0,0.0,0.0,
2000,1000,1000,1.0,0.3,0.3,0.0,-0.0,0.04968,0.04996,0.0009717190705136954,0.0009743099958432121,0.00014997999500000002,0.00014983016400499998,1.0010011987583816,0.0009958553890062791,0.00027999999999999553,50000,2,Disc_x_Hetero,disc_0.3_ab_0.0,0.0,0.0,
2000,1000,1000,1.0,0.4,0.4,0.0,-0.0,0.0499,0.05036,0.0009737555134632101,0.000977996629851044,0.00020005934500000002,0.000199860453325,1.0009962692679975,0.0009959805142437908,0.0004600000000000021,50000,2,Disc_x_Hetero,disc_0.4_ab_0.0,0.0,0.0,
2000,1000,1000,1.0,0.5,0.5,0.0,-0.0,0.04996,0.05018,0.0009743099958432121,0.0009763397728250141,0.00025000436,0.00024975201802,1.001011422858507,0.0010156081923104513,0.00022000000000000491,50000,2,Disc_x_Hetero,disc_0.5_ab_0.0,0.0,0.0,
2000,1000,1000,1.0,0.1,0.1,0.05,-0.05,0.04674,0.04934,0.0009439848769975077,0.0009685614528774103,5.0013065e-05,4.8711997485e-05,1.026631787385059,0.006769331172170837,0.002600000000000005,50000,2,Disc_x_Hetero,disc_0.1_ab_0.01,0.01,0.0,
2000,1000,1000,1.0,0.2,0.2,0.05,-0.05,0.0489,0.05064,0.0009644562198461888,0.0009805670849054643,0.000100016405,9.8666306305e-05,1.0136827703779339,0.005123101276133628,0.0017399999999999985,50000,2,Disc_x_Hetero,disc_0.2_ab_0.01,0.01,0.0,
2000,1000,1000,1.0,0.3,0.3,0.05,-0.05,0.04866,0.0499,0.0009622079234760021,0.0009737555134632101,0.00015002290000000002,0.00014862514174999997,1.0094124468516632,0.004222206562892585,0.001239999999999998,50000,2,Disc_x_Hetero,disc_0.3_ab_0.01,0.01,0.0,
2000,1000,1000,1.0,0.4,0.4,0.05,-0.05,0.04878,0.04976,0.0009633328770471814,0.0009724602038129889,0.00020002108500000003,0.00019857292913499997,1.0073018694666018,0.003692124072195106,0.0009800000000000017,50000,2,Disc_x_Hetero,disc_0.4_ab_0.01,0.01,0.0,
2000,1000,1000,1.0,0.5,0.5,0.05,-0.05,0.04836,0.0492,0.0009593884552150917,0.0009672575665250698,0.00024999350999999997,0.00024849032231,1.0060580598364468,0.003349299238354119,0.0008400000000000005,50000,2,Disc_x_Hetero,disc_0.5_ab_0.01,0.01,0.0,
2000,1000,1000,1.0,0.1,0.1,0.1,-0.1,0.04016,0.05164,0.0008780338763396319,0.0009896798512650442,4.996487e-05,4.4926432499999996e-05,1.111648941625733,0.008375314502504375,0.011479999999999997,50000,2,Disc_x_Hetero,disc_0.1_ab_0.04,0.04,0.0,
2000,1000,1000,1.0,0.2,0.2,0.1,-0.1,0.0444,0.05048,0.0009211801126815537,0.0009790992758653232,9.996316000000002e-05,9.487077911e-05,1.0536583839877474,0.009953656377825,0.006079999999999995,50000,2,Disc_x_Hetero,disc_0.2_ab_0.04,0.04,0.0,
2000,1000,1000,1.0,0.3,0.3,0.1,-0.1,0.04642,0.05036,0.0009409057721153591,0.000977996629851044,0.000149995485,0.000144855036085,1.03551399635691,0.008390142147856449,0.003939999999999999,50000,2,Disc_x_Hetero,disc_0.3_ab_0.04,0.04,0.0,
2000,1000,1000,1.0,0.4,0.4,0.1,-0.1,0.0465,0.0497,0.0009416766961117813,0.000971904419168881,0.00019998345000000003,0.00019479319238000002,1.026678677867406,0.007338249934658982,0.0032000000000000015,50000,2,Disc_x_Hetero,disc_0.4_ab_0.04,0.04,0.0,
2000,1000,1000,1.0,0.5,0.5,0.1,-0.1,0.04702,0.04958,0.0009466691037527316,0.0009707916728114225,0.00025001296,0.00024476643021,1.0214679692932838,0.006603026834014956,0.0025599999999999998,50000,2,Disc_x_Hetero,disc_0.5_ab_0.04,0.04,0.0,
2000,1000,1000,1.0,0.2,0.2,0.15,-0.15,0.03752,0.0504,0.0008498499820556567,0.0009783643493096014,0.00010003408,8.868375737999999e-05,1.12787676389947,0.01415975648921599,0.012880000000000003,50000,2,Disc_x_Hetero,disc_0.2_ab_0.09,0.09,0.0,
2000,1000,1000,1.0,0.3,0.3,0.15,-0.15,0.04288,0.05094,0.0009059945430299236,0.0009833119179588946,0.00015000837999999998,0.00013862240948,1.082184303698565,0.012791306313153407,0.008059999999999998,50000,2,Disc_x_Hetero,disc_0.3_ab_0.09,0.09,0.0,
2000,1000,1000,1.0,0.4,0.4,0.15,-0.15,0.04316,0.05024,0.0009088147710067217,0.000976892444437974,0.00019997812000000002,0.00018852922983,1.0608004644920108,0.011307293629315363,0.007080000000000003,50000,2,Disc_x_Hetero,disc_0.4_ab_0.09,0.09,0.0,
